"483","Arsenal","Stoke","1.35","5.5","9.5","3","1"
"484","Burnley","Bournemouth","3.5","3.5","2.2","3","2"
"485","Hull","Crystal_Palace","3.5","3.3","2.3","3","3"
"486","Leicester","Man_City","5.25","4","1.7","4","2"
"487","Swansea","Sunderland","2.15","3.5","3.6","3","0"
"488","Watford","Everton","3.1","3.4","2.45","3","2"
"489","Chelsea","West_Brom","1.25","6.25","15","1","0"
"490","Liverpool","West_Ham","1.3","6","11","2","2"
"491","Man_United","Tottenham","2.2","3.4","3.6","1","0"
"492","Southampton","Middlesbrough","1.7","3.7","6","1","0"
"493","Bournemouth","Leicester","2.4","3.4","3.2","1","0"
"494","Everton","Arsenal","4.2","3.75","1.91","2","1"
"495","Crystal_Palace","Man_United","5.25","4","1.7","1","2"
"496","Man_City","Watford","1.29","6.5","11","2","0"
"497","Middlesbrough","Liverpool","6","4.33","1.6","0","3"
"498","Stoke","Southampton","3.1","3.3","2.5","0","0"
"499","Sunderland","Chelsea","10","5.75","1.33","0","1"
"500","Tottenham","Hull","1.22","7","15","3","0"
"501","West_Brom","Swansea","2.05","3.5","4","3","1"
"502","West_Ham","Burnley","1.67","4","5.75","1","0"
"503","Crystal_Palace","Chelsea","6.5","4.2","1.57","0","1"
"504","Middlesbrough","Swansea","2.1","3.4","4","3","0"
"505","Stoke","Leicester","2.6","3.4","2.9","2","2"
"506","Sunderland","Watford","2.63","3.3","2.9","1","0"
"507","West_Brom","Man_United","5.75","3.8","1.7","0","2"
"508","West_Ham","Hull","1.62","4.1","6","1","0"
"509","Bournemouth","Southampton","3","3.3","2.6","1","3"
"510","Man_City","Arsenal","2.15","3.6","3.5","2","1"
"511","Tottenham","Burnley","1.22","7","15","2","1"
"512","Everton","Liverpool","4.2","3.6","1.95","0","1"
"513","Arsenal","West_Brom","1.33","5.5","8.5","1","0"
"514","Burnley","Middlesbrough","2.9","3.1","2.6","1","0"
"515","Chelsea","Bournemouth","1.36","5","8.5","3","0"
"516","Hull","Man_City","10","5.5","1.3","0","3"
"517","Leicester","Everton","2.5","3.3","2.9","0","2"
"518","Man_United","Sunderland","1.22","6.5","13","3","1"
"519","Swansea","West_Ham","2.63","3.2","2.8","1","4"
"520","Watford","Crystal_Palace","2.5","3.3","2.9","1","1"
"521","Liverpool","Stoke","1.3","5.5","10","4","1"
"522","Southampton","Tottenham","2.8","3.25","2.6","1","4"
"523","Hull","Everton","4.33","3.5","1.95","2","2"
"524","Burnley","Sunderland","2.4","3.25","3.3","4","1"
"525","Chelsea","Stoke","1.25","6.5","14","4","2"
"526","Leicester","West_Ham","2.1","3.6","3.7","1","0"
"527","Liverpool","Man_City","2.35","3.6","3.1","1","0"
"528","Man_United","Middlesbrough","1.25","6","16","2","1"
"529","Southampton","West_Brom","1.75","3.7","5.5","1","2"
"530","Swansea","Bournemouth","2.9","3.4","2.6","0","3"
"531","Arsenal","Crystal_Palace","1.29","5.5","9.5","2","0"
"532","Watford","Tottenham","5.5","3.75","1.62","1","4"
"533","Everton","Southampton","2.2","3.4","3.6","3","0"
"534","Man_City","Burnley","1.17","8.5","19","2","1"
"535","Middlesbrough","Leicester","2.75","3.2","2.88","0","0"
"536","Sunderland","Liverpool","11","5.5","1.33","2","2"
"537","West_Brom","Hull","1.75","3.7","5.5","3","1"
"538","West_Ham","Man_United","6","4","1.65","0","2"
"539","Bournemouth","Arsenal","4.33","3.4","1.85","3","3"
"540","Crystal_Palace","Swansea","1.75","3.5","4.75","1","2"
"541","Stoke","Watford","1.8","3.5","4.5","2","0"
"542","Tottenham","Chelsea","2.63","3.25","2.63","2","0"
"543","Burnley","Southampton","3.6","3.4","2.2","1","0"
"544","Hull","Bournemouth","3.3","3.5","2.3","3","1"
"545","Leicester","Chelsea","6","4.1","1.62","0","3"
"546","Sunderland","Stoke","3.1","3.3","2.5","1","3"
"547","Swansea","Arsenal","7","4.75","1.5","0","4"
"548","Tottenham","West_Brom","1.33","5.5","11","4","0"
"549","Watford","Middlesbrough","2.5","3.2","3.2","0","0"
"550","West_Ham","Crystal_Palace","2.38","3.4","3.2","3","0"
"551","Everton","Man_City","4.5","4","1.8","4","0"
"552","Man_United","Liverpool","2.15","3.4","3.75","1","1"
"553","Bournemouth","Watford","1.83","3.75","4.75","2","2"
"554","Crystal_Palace","Everton","3.25","3.4","2.38","0","1"
"555","Liverpool","Swansea","1.22","7","15","2","3"
"556","Man_City","Tottenham","2.15","3.5","3.6","2","2"
"557","Middlesbrough","West_Ham","2.5","3.2","3.25","1","3"
"558","Stoke","Man_United","6","4.2","1.6","1","1"
"559","West_Brom","Sunderland","1.7","3.8","5.75","2","0"
"560","Arsenal","Burnley","1.2","7.5","17","2","1"
"561","Chelsea","Hull","1.18","8","19","2","0"
"562","Southampton","Leicester","1.83","3.5","5.25","3","0"
"563","Arsenal","Watford","1.22","7","15","1","2"
"564","Bournemouth","Crystal_Palace","2.05","3.5","3.9","0","2"
"565","Burnley","Leicester","2.9","3.25","2.7","1","0"
"566","Liverpool","Chelsea","2.65","3.25","2.9","1","1"
"567","Middlesbrough","West_Brom","2.7","3.1","3","1","1"
"568","Sunderland","Tottenham","9.5","5.25","1.36","0","0"
"569","Swansea","Southampton","3.4","3.4","2.3","2","1"
"570","Man_United","Hull","1.2","7.5","17","0","0"
"571","Stoke","Everton","2.88","3.4","2.63","1","1"
"572","West_Ham","Man_City","6","4.5","1.57","0","4"
"573","Chelsea","Arsenal","1.95","3.6","4.2","3","1"
"574","Crystal_Palace","Sunderland","1.7","3.9","5.5","0","4"
"575","Everton","Bournemouth","1.7","4","5.25","6","3"
"576","Hull","Liverpool","8","4.75","1.45","2","0"
"577","Southampton","West_Ham","1.85","3.75","4.5","1","3"
"578","Tottenham","Middlesbrough","1.29","6","13","1","0"
"579","Watford","Burnley","2.15","3.3","3.9","2","1"
"580","West_Brom","Stoke","2.3","3.25","3.5","1","0"
"581","Leicester","Man_United","5.75","4","1.65","0","3"
"582","Man_City","Swansea","1.22","7","15","2","1"
"583","Arsenal","Hull","1.29","6","13","2","0"
"584","Liverpool","Tottenham","2.3","3.4","3.4","2","0"
"585","Man_United","Watford","1.25","6.5","14","2","0"
"586","Middlesbrough","Everton","3.9","3.3","2.15","0","0"
"587","Stoke","Crystal_Palace","2.15","3.3","3.9","1","0"
"588","Sunderland","Southampton","3.9","3.4","2.1","0","4"
"589","West_Ham","West_Brom","2.25","3.3","3.6","2","2"
"590","Burnley","Chelsea","9","5","1.4","1","1"
"591","Swansea","Leicester","2.4","3.3","3.25","2","0"
"592","Bournemouth","Man_City","7.5","5","1.44","0","2"
"593","Chelsea","Swansea","1.25","6.5","15","3","1"
"594","Crystal_Palace","Middlesbrough","2.1","3.2","4.2","1","0"
"595","Everton","Sunderland","1.4","5.25","8.5","2","0"
"596","Hull","Burnley","2.15","3.3","3.9","1","1"
"597","Watford","West_Ham","2.63","3.3","2.9","1","1"
"598","West_Brom","Bournemouth","2.1","3.4","4","2","1"
"599","Tottenham","Stoke","1.44","5","7.5","4","0"
"600","Leicester","Liverpool","5.5","4.2","1.65","3","1"
"601","Leicester","Hull","1.85","3.6","4.75","3","1"
"602","Liverpool","Arsenal","2.15","3.6","3.6","3","1"
"603","Man_United","Bournemouth","1.25","6.5","15","1","1"
"604","Stoke","Middlesbrough","1.95","3.4","4.5","2","0"
"605","Swansea","Burnley","2","3.5","4.2","3","2"
"606","Watford","Southampton","3.6","3.4","2.2","3","4"
"607","West_Brom","Crystal_Palace","2.2","3.3","3.8","0","2"
"608","Sunderland","Man_City","11","6.5","1.29","0","2"
"609","Tottenham","Everton","1.67","4.2","5.25","3","2"
"610","West_Ham","Chelsea","6","4.1","1.62","1","2"
"611","Man_City","Stoke","1.25","6.5","15","0","0"
"612","Bournemouth","West_Ham","2.6","3.5","2.8","3","2"
"613","Everton","West_Brom","1.67","3.8","6","3","0"
"614","Hull","Swansea","2.55","3.3","3","2","1"
"615","Liverpool","Burnley","1.25","6.5","14","2","1"
"616","Bournemouth","Swansea","2.15","3.5","3.6","2","0"
"617","Crystal_Palace","Watford","1.91","3.5","4.75","1","0"
"618","Everton","Hull","1.53","4.33","7","4","0"
"619","Stoke","Chelsea","6.5","4","1.62","1","2"
"620","Sunderland","Burnley","2.55","3.3","3","0","0"
"621","West_Brom","Arsenal","5.25","4","1.73","3","1"
"622","West_Ham","Leicester","2.3","3.5","3.3","2","3"
"623","Man_City","Liverpool","2","3.75","3.8","1","1"
"624","Middlesbrough","Man_United","6","3.7","1.7","1","3"
"625","Tottenham","Southampton","1.73","3.8","5.5","2","1"
"626","Burnley","Tottenham","5.75","3.8","1.7","0","2"
"627","Chelsea","Crystal_Palace","1.3","5.75","12","1","2"
"628","Hull","West_Ham","2.45","3.4","3.1","2","1"
"629","Leicester","Stoke","2.05","3.5","4","2","0"
"630","Liverpool","Everton","1.73","3.9","5.25","3","1"
"631","Man_United","West_Brom","1.36","5","11","0","0"
"632","Southampton","Bournemouth","1.65","4","6","0","0"
"633","Watford","Sunderland","1.85","3.6","4.75","1","0"
"634","Arsenal","Man_City","3.1","3.75","2.3","2","2"
"635","Swansea","Middlesbrough","2","3.4","4.33","0","0"
"636","Burnley","Stoke","2.5","3.1","3.3","1","0"
"637","Leicester","Sunderland","1.45","4.5","8.5","2","0"
"638","Man_United","Everton","1.57","4.2","6.5","1","1"
"639","Watford","West_Brom","2.5","3.2","3.2","2","0"
"640","Arsenal","West_Ham","1.4","5.25","8","3","0"
"641","Chelsea","Man_City","2.4","3.5","3.1","2","1"
"642","Hull","Middlesbrough","2.05","3.3","4.2","4","2"
"643","Liverpool","Bournemouth","1.36","5.25","9.5","2","2"
"644","Southampton","Crystal_Palace","1.83","3.7","4.75","3","1"
"645","Swansea","Tottenham","5","4","1.73","1","3"
"646","Bournemouth","Chelsea","6.5","4","1.6","1","3"
"647","Man_City","Hull","1.2","7.5","17","3","1"
"648","Middlesbrough","Burnley","2.45","3.1","3.4","0","0"
"649","Stoke","Liverpool","4","3.75","1.95","1","2"
"650","Tottenham","Watford","1.25","6.5","15","4","0"
"651","West_Brom","Southampton","3","3.3","2.55","0","1"
"652","West_Ham","Swansea","2.1","3.6","3.7","1","0"
"653","Everton","Leicester","1.75","3.9","5","4","2"
"654","Sunderland","Man_United","10","5.25","1.36","0","3"
"655","Crystal_Palace","Arsenal","4.5","3.9","1.83","3","0"
"656","Crystal_Palace","Leicester","1.73","3.6","4.75","2","2"
"657","Everton","Burnley","1.4","4.5","8","3","1"
"658","Southampton","Man_City","4.33","4","1.73","0","3"
"659","Stoke","Hull","1.95","3.3","4","3","1"
"660","Sunderland","West_Ham","3.3","3.25","2.2","2","2"
"661","Tottenham","Bournemouth","1.25","6","10","4","0"
"662","Watford","Swansea","2.4","3.3","2.9","1","0"
"663","Man_United","Chelsea","2.55","3.2","2.8","2","0"
"664","West_Brom","Liverpool","4","3.8","1.8","0","1"
"665","Middlesbrough","Arsenal","7","4","1.5","1","2"
"666","Bournemouth","Middlesbrough","1.85","3.75","4.5","4","0"
"667","Hull","Watford","1.91","3.7","4.33","2","0"
"668","Swansea","Stoke","2.2","3.4","3.6","2","0"
"669","West_Ham","Everton","3.3","3.6","2.25","0","0"
"670","Burnley","Man_United","5.75","4","1.67","0","2"
"671","Liverpool","Crystal_Palace","1.5","4.75","7","1","2"
"672","Chelsea","Southampton","1.45","4.6","8.5","4","2"
"673","Arsenal","Leicester","1.6","4.5","5.75","1","0"
"674","Crystal_Palace","Tottenham","5.5","4.2","1.65","0","1"
"675","Middlesbrough","Sunderland","2.3","3.4","3.4","1","0"
"676","Man_City","Man_United","1.91","3.75","4.2","0","0"
"677","Crystal_Palace","Burnley","1.75","3.5","4.75","0","2"
"678","Southampton","Hull","1.6","3.75","5.75","0","0"
"679","Stoke","West_Ham","2","3.5","3.6","0","0"
"680","Sunderland","Bournemouth","3","3.4","2.3","0","1"
"681","West_Brom","Leicester","2.4","3.5","2.75","0","1"
"682","Everton","Chelsea","3.5","3.6","2","0","3"
"683","Man_United","Swansea","1.36","4.75","8","1","1"
"684","Middlesbrough","Man_City","13","5.25","1.25","2","2"
"685","Tottenham","Arsenal","1.85","3.75","4","2","0"
"686","Watford","Liverpool","5.75","4.5","1.5","0","1"
"687","West_Ham","Tottenham","8.5","5.25","1.4","1","0"
"688","Bournemouth","Stoke","2.25","3.6","3.3","2","2"
"689","Burnley","West_Brom","2.25","3.3","3.6","2","2"
"690","Hull","Sunderland","1.44","4.75","8","0","2"
"691","Leicester","Watford","1.57","4.2","6.5","3","0"
"692","Man_City","Crystal_Palace","1.29","6.5","11","5","0"
"693","Swansea","Everton","2.8","3.5","2.63","1","0"
"694","Arsenal","Man_United","1.91","3.7","4.33","2","0"
"695","Liverpool","Southampton","1.62","4.2","6","0","0"
"696","Chelsea","Middlesbrough","1.17","9","19","3","0"
"697","Southampton","Arsenal","3.6","3.8","2.05","0","2"
"698","Everton","Watford","1.5","4.5","7.5","1","0"
"699","West_Brom","Chelsea","10","5.25","1.36","0","1"
"700","Bournemouth","Burnley","1.91","3.75","4.2","2","1"
"701","Man_City","Leicester","1.25","7","12","2","1"
"702","Middlesbrough","Southampton","4","3.6","2","1","2"
"703","Stoke","Arsenal","4.75","4.1","1.75","1","4"
"704","Sunderland","Swansea","4.2","3.8","1.91","0","2"
"705","Crystal_Palace","Hull","2.1","3.6","3.75","4","0"
"706","Tottenham","Man_United","1.73","3.9","5.25","2","1"
"707","West_Ham","Liverpool","5.25","4","1.7","0","4"
"708","Chelsea","Watford","1.25","6.75","13","4","3"
"709","Arsenal","Sunderland","1.09","13","29","2","0"
"710","Man_City","West_Brom","1.14","9","23","3","1"
"711","Southampton","Man_United","2.75","3.3","2.8","0","0"
"712","Leicester","Tottenham","4.5","3.8","1.85","1","6"
"713","Arsenal","Everton","1.45","5","7.5","3","1"
"714","Burnley","West_Ham","2.45","3.5","3","1","2"
"715","Chelsea","Sunderland","1.14","9","23","5","1"
"716","Hull","Tottenham","7","4.75","1.5","1","7"
"717","Leicester","Bournemouth","2","3.6","4","1","1"
"718","Liverpool","Middlesbrough","1.14","9","23","3","0"
"719","Man_United","Crystal_Palace","2.5","3.3","3.1","2","0"
"720","Southampton","Stoke","1.8","3.8","4.75","0","1"
"721","Swansea","West_Brom","2.1","3.5","3.75","2","1"
"722","Watford","Man_City","11","6","1.3","0","5"
"723","Bournemouth","Aston_Villa","2","3.6","4","0","1"
"724","Chelsea","Swansea","1.36","5","11","2","2"
"725","Everton","Watford","1.7","3.9","5.5","2","2"
"726","Leicester","Sunderland","1.95","3.5","4.33","4","2"
"727","Man_United","Tottenham","1.65","4","6","1","0"
"728","Norwich","Crystal_Palace","2.55","3.3","3","1","3"
"729","Arsenal","West_Ham","1.29","6","12","0","2"
"730","Newcastle","Southampton","2.88","3.3","2.7","2","2"
"731","Stoke","Liverpool","3.4","3.4","2.3","0","1"
"732","West_Brom","Man_City","5.75","4","1.67","0","3"
"733","Aston_Villa","Man_United","5.5","3.8","1.73","0","1"
"734","Southampton","Everton","1.95","3.6","4.33","0","3"
"735","Sunderland","Norwich","2.5","3.3","3.1","1","3"
"736","Swansea","Newcastle","1.95","3.6","4.33","2","0"
"737","Tottenham","Stoke","1.8","3.75","5","2","2"
"738","Watford","West_Brom","2.3","3.4","3.4","0","0"
"739","West_Ham","Leicester","2.25","3.5","3.4","1","2"
"740","Crystal_Palace","Arsenal","5.25","3.9","1.73","1","2"
"741","Man_City","Chelsea","2.1","3.5","3.75","3","0"
"742","Liverpool","Bournemouth","1.45","4.75","8","1","0"
"743","Crystal_Palace","Aston_Villa","1.85","3.6","4.75","2","1"
"744","Leicester","Tottenham","2.63","3.6","2.75","1","1"
"745","Man_United","Newcastle","1.36","5.25","10","0","0"
"746","Norwich","Stoke","2.3","3.3","3.5","1","1"
"747","Sunderland","Swansea","4","3.4","2.1","1","1"
"748","West_Ham","Bournemouth","2.38","3.4","3.2","3","4"
"749","Everton","Man_City","5","4","1.73","0","2"
"750","Watford","Southampton","2.8","3.3","2.75","0","0"
"751","West_Brom","Chelsea","6.5","4","1.62","2","3"
"752","Arsenal","Liverpool","1.75","4","5","0","0"
"753","Aston_Villa","Sunderland","1.91","3.5","4.75","2","2"
"754","Bournemouth","Leicester","2.2","3.6","3.4","1","1"
"755","Chelsea","Crystal_Palace","1.36","5","11","1","2"
"756","Liverpool","West_Ham","1.36","5.5","9","0","3"
"757","Man_City","Watford","1.2","8","15","2","0"
"758","Newcastle","Arsenal","6","4.2","1.62","0","1"
"759","Stoke","West_Brom","1.95","3.4","4.5","0","1"
"760","Tottenham","Everton","2","3.5","4.2","0","0"
"761","Southampton","Norwich","2.05","3.5","4","3","0"
"762","Swansea","Man_United","3.6","3.3","2.25","2","1"
"763","Arsenal","Stoke","1.29","6","12","2","0"
"764","Crystal_Palace","Man_City","5.5","4.2","1.67","0","1"
"765","Everton","Chelsea","4","3.6","2","3","1"
"766","Man_United","Liverpool","2","3.4","4.33","3","1"
"767","Norwich","Bournemouth","2.4","3.4","3.2","3","1"
"768","Watford","Swansea","2.75","3.4","2.75","1","0"
"769","West_Brom","Southampton","3.2","3.2","2.5","0","0"
"770","Leicester","Aston_Villa","1.91","3.75","4.33","3","2"
"771","Sunderland","Tottenham","4.33","3.6","1.95","0","1"
"772","West_Ham","Newcastle","2.25","3.5","3.4","2","0"
"773","Aston_Villa","West_Brom","2.3","3.25","3.5","0","1"
"774","Bournemouth","Sunderland","1.7","4","5.5","2","0"
"775","Chelsea","Arsenal","2.45","3.5","3","2","0"
"776","Man_City","West_Ham","1.29","6.5","11","1","2"
"777","Newcastle","Watford","2.5","3.3","3.1","1","2"
"778","Stoke","Leicester","2.5","3.4","3","2","2"
"779","Swansea","Everton","2.3","3.4","3.4","0","0"
"780","Liverpool","Norwich","1.67","4","5.75","1","1"
"781","Southampton","Man_United","3.1","3.3","2.5","2","3"
"782","Tottenham","Crystal_Palace","2","3.6","4","1","0"
"783","Leicester","Arsenal","4.5","4","1.8","2","5"
"784","Liverpool","Aston_Villa","1.53","4.33","7","3","2"
"785","Man_United","Sunderland","1.2","7.5","16","3","0"
"786","Newcastle","Chelsea","6","4.2","1.62","2","2"
"787","Southampton","Swansea","2.05","3.4","4.2","3","1"
"788","Stoke","Bournemouth","2.55","3.3","3","2","1"
"789","Tottenham","Man_City","4.2","3.8","1.91","4","1"
"790","West_Ham","Norwich","2.25","3.5","3.4","2","2"
"791","Watford","Crystal_Palace","2.5","3.3","3.1","0","1"
"792","West_Brom","Everton","3.1","3.3","2.5","2","3"
"793","Aston_Villa","Stoke","2.5","3.3","3.1","0","1"
"794","Bournemouth","Watford","2.1","3.5","3.8","1","1"
"795","Chelsea","Southampton","1.83","3.7","4.8","1","3"
"796","Crystal_Palace","West_Brom","1.83","3.6","5","2","0"
"797","Man_City","Newcastle","1.25","7","13","6","1"
"798","Norwich","Leicester","2.3","3.5","3.3","1","2"
"799","Sunderland","West_Ham","3.2","3.4","2.4","2","2"
"800","Arsenal","Man_United","2","3.8","3.8","3","0"
"801","Everton","Liverpool","2.7","3.4","2.8","1","1"
"802","Swansea","Tottenham","2.75","3.25","2.8","2","2"
"803","Chelsea","Aston_Villa","1.33","5.75","10","2","0"
"804","Crystal_Palace","West_Ham","2","3.6","4","1","3"
"805","Everton","Man_United","3.25","3.4","2.38","0","3"
"806","Man_City","Bournemouth","1.33","5.75","10","5","1"
"807","Southampton","Leicester","1.75","4","5","2","2"
"808","Tottenham","Liverpool","2.5","3.5","3","0","0"
"809","Watford","Arsenal","6","4.2","1.62","0","3"
"810","West_Brom","Sunderland","2.05","3.4","4.2","1","0"
"811","Newcastle","Norwich","2.6","3.4","2.88","6","2"
"812","Swansea","Stoke","2.05","3.4","4.2","0","1"
"813","Arsenal","Everton","1.44","4.75","8","2","1"
"814","Aston_Villa","Swansea","3","3.3","2.6","1","2"
"815","Leicester","Crystal_Palace","2.2","3.6","3.4","1","0"
"816","Norwich","West_Brom","2","3.5","4.2","0","1"
"817","Stoke","Watford","2.1","3.3","4","0","2"
"818","West_Ham","Chelsea","4","3.8","1.95","2","1"
"819","Bournemouth","Tottenham","3.4","3.5","2.25","1","5"
"820","Liverpool","Southampton","2.05","3.6","3.8","1","1"
"821","Man_United","Man_City","2.6","3.5","2.8","0","0"
"822","Sunderland","Newcastle","2.6","3.4","2.9","3","0"
"823","Chelsea","Liverpool","2.1","3.5","3.75","1","3"
"824","Crystal_Palace","Man_United","3.8","3.5","2.1","0","0"
"825","Man_City","Norwich","1.29","6","12","2","1"
"826","Newcastle","Stoke","2.4","3.4","3.2","0","0"
"827","Swansea","Arsenal","5","4","1.75","0","3"
"828","Watford","West_Ham","2.6","3.4","2.9","2","0"
"829","West_Brom","Leicester","2.9","3.4","2.6","2","3"
"830","Everton","Sunderland","1.5","4.5","7.5","6","2"
"831","Southampton","Bournemouth","1.55","4.33","6.5","2","0"
"832","Tottenham","Aston_Villa","1.44","4.75","8","3","1"
"833","Bournemouth","Newcastle","2.25","3.5","3.4","0","1"
"834","Leicester","Watford","1.85","3.8","4.5","2","1"
"835","Man_United","West_Brom","1.33","5.25","12","2","0"
"836","Norwich","Swansea","2.45","3.4","3.1","1","0"
"837","Stoke","Chelsea","3.8","3.6","2.05","1","0"
"838","Sunderland","Southampton","4.75","3.8","1.8","0","1"
"839","West_Ham","Everton","2.6","3.5","2.8","1","1"
"840","Arsenal","Tottenham","1.73","4","5","1","1"
"841","Aston_Villa","Man_City","7.5","5","1.44","0","0"
"842","Liverpool","Crystal_Palace","1.67","3.8","6","1","2"
"843","Chelsea","Norwich","1.4","5","9","1","0"
"844","Everton","Aston_Villa","1.57","4.2","6.5","4","0"
"845","Man_City","Liverpool","1.7","4","5.5","1","4"
"846","Newcastle","Leicester","2.88","3.6","2.5","0","3"
"847","Southampton","Stoke","1.57","4","7","0","1"
"848","Swansea","Bournemouth","1.91","3.6","4.5","2","2"
"849","Watford","Man_United","4.33","3.4","2","1","2"
"850","West_Brom","Arsenal","7","4.33","1.53","2","1"
"851","Tottenham","West_Ham","1.57","4.2","6.5","4","1"
"852","Crystal_Palace","Sunderland","1.57","4","7","0","1"
"853","Aston_Villa","Watford","2.75","3.3","2.8","2","3"
"854","Bournemouth","Everton","2.9","3.6","2.5","3","3"
"855","Crystal_Palace","Newcastle","1.7","3.9","5.5","5","1"
"856","Leicester","Man_United","3.1","3.5","2.4","1","1"
"857","Man_City","Southampton","1.6","4.33","6","3","1"
"858","Sunderland","Stoke","3.2","3.3","2.45","2","0"
"859","Liverpool","Swansea","1.44","4.75","8","1","0"
"860","Norwich","Arsenal","6","4.2","1.62","1","1"
"861","Tottenham","Chelsea","2.6","3.4","2.9","0","0"
"862","West_Ham","West_Brom","2.05","3.5","4","1","1"
"863","Arsenal","Sunderland","1.29","6","13","3","1"
"864","Chelsea","Bournemouth","1.36","5.25","9.5","0","1"
"865","Man_United","West_Ham","1.44","4.5","9","0","0"
"866","Southampton","Aston_Villa","1.5","4.5","7.5","1","1"
"867","Stoke","Man_City","5.25","4","1.7","2","0"
"868","Swansea","Leicester","2.7","3.4","2.75","0","3"
"869","Watford","Norwich","2.15","3.5","3.6","2","0"
"870","West_Brom","Tottenham","4.75","3.6","1.85","1","1"
"871","Newcastle","Liverpool","5.75","4.33","1.62","2","0"
"872","Everton","Crystal_Palace","2.1","3.6","3.75","1","1"
"873","Bournemouth","Man_United","3.4","3.4","2.3","2","1"
"874","Crystal_Palace","Southampton","2.6","3.3","3","1","0"
"875","Man_City","Swansea","1.3","6","11","2","1"
"876","Norwich","Everton","2.9","3.5","2.55","1","1"
"877","Sunderland","Watford","2.9","3.3","2.63","0","1"
"878","West_Ham","Stoke","2.63","3.3","2.9","0","0"
"879","Aston_Villa","Arsenal","6.5","4.2","1.57","0","2"
"880","Liverpool","West_Brom","1.4","4.75","10","2","2"
"881","Tottenham","Newcastle","1.36","5.5","9","1","2"
"882","Leicester","Chelsea","3.2","3.5","2.35","2","1"
"883","Chelsea","Sunderland","1.33","5.25","12","3","1"
"884","Everton","Leicester","2.1","3.75","3.6","2","3"
"885","Man_United","Norwich","1.45","4.5","8.5","1","2"
"886","Newcastle","Aston_Villa","2.05","3.5","4","1","1"
"887","Southampton","Tottenham","2.7","3.4","2.8","0","2"
"888","Stoke","Crystal_Palace","2.5","3.2","3.2","1","2"
"889","West_Brom","Bournemouth","2.55","3.3","3","1","2"
"890","Swansea","West_Ham","2.1","3.4","3.9","0","0"
"891","Watford","Liverpool","4.2","3.6","1.95","3","0"
"892","Arsenal","Man_City","2.45","3.5","3","2","1"
"893","Aston_Villa","West_Ham","2.63","3.25","2.75","1","1"
"894","Bournemouth","Crystal_Palace","2.4","3.3","3","0","0"
"895","Chelsea","Watford","1.44","4.5","7.5","2","2"
"896","Liverpool","Leicester","1.91","3.8","3.8","1","0"
"897","Man_City","Sunderland","1.2","7","13","4","1"
"898","Newcastle","Everton","3.2","3.5","2.2","0","1"
"899","Southampton","Arsenal","3.6","3.5","2.05","4","0"
"900","Stoke","Man_United","3.25","3.2","2.3","2","0"
"901","Swansea","West_Brom","1.91","3.4","4.5","1","0"
"902","Tottenham","Norwich","1.4","4.75","8","3","0"
"903","Arsenal","Bournemouth","1.44","4.75","8","2","0"
"904","Crystal_Palace","Swansea","2.1","3.4","4","0","0"
"905","Everton","Stoke","1.95","3.6","4.2","3","4"
"906","Man_United","Chelsea","2.6","3.3","3","0","0"
"907","Norwich","Aston_Villa","2.05","3.6","3.8","2","0"
"908","Watford","Tottenham","3.75","3.5","2.1","1","2"
"909","West_Brom","Newcastle","2.2","3.25","3.75","1","0"
"910","West_Ham","Southampton","3.6","3.4","2.2","2","1"
"911","Leicester","Man_City","4.33","4","1.85","0","0"
"912","Sunderland","Liverpool","5.5","3.9","1.7","0","1"
"913","Arsenal","Newcastle","1.29","6.5","11","1","0"
"914","Leicester","Bournemouth","1.91","3.75","4.33","0","0"
"915","Man_United","Swansea","1.55","4.2","7","2","1"
"916","Norwich","Southampton","3.2","3.4","2.4","1","0"
"917","Sunderland","Aston_Villa","2.5","3.25","3.2","3","1"
"918","Watford","Man_City","5","4","1.75","1","2"
"919","West_Brom","Stoke","2.8","3.2","2.8","2","1"
"920","West_Ham","Liverpool","4","3.5","2.05","2","0"
"921","Crystal_Palace","Chelsea","3.8","3.5","2.1","0","3"
"922","Everton","Tottenham","2.8","3.5","2.63","1","1"
"923","Aston_Villa","Crystal_Palace","3.2","3.25","2.45","1","0"
"924","Bournemouth","West_Ham","2","3.6","4","1","3"
"925","Newcastle","Man_United","5","3.7","1.8","3","3"
"926","Chelsea","West_Brom","1.44","4.5","9","2","2"
"927","Liverpool","Arsenal","2.88","3.4","2.6","3","3"
"928","Man_City","Everton","1.53","4.75","6","0","0"
"929","Southampton","Watford","1.95","3.5","4.33","2","0"
"930","Stoke","Norwich","2.05","3.3","4.2","3","1"
"931","Swansea","Sunderland","1.8","3.6","5.25","2","4"
"932","Tottenham","Leicester","1.75","3.8","5.25","0","1"
"933","Aston_Villa","Leicester","3.6","3.4","2.2","1","1"
"934","Bournemouth","Norwich","1.91","3.6","4.5","3","0"
"935","Chelsea","Everton","1.83","3.75","4.75","3","3"
"936","Man_City","Crystal_Palace","1.4","5.25","8.5","4","0"
"937","Newcastle","West_Ham","2.5","3.4","3","2","1"
"938","Southampton","West_Brom","1.73","3.75","5.5","3","0"
"939","Tottenham","Sunderland","1.36","5.25","9.5","4","1"
"940","Liverpool","Man_United","2.3","3.25","3.5","0","1"
"941","Stoke","Arsenal","4.33","3.6","1.95","0","0"
"942","Swansea","Watford","2.38","3.25","3.4","1","0"
"943","Crystal_Palace","Tottenham","3.6","3.5","2.15","1","3"
